section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,140,1690309255496297117,1690309255948258117,451,343.284,474.851,-16.640687276884094,3.9735967737339215
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,141,1690309255992289117,1690309256624301117,632,314.212,483.032,-18.81935551075369,3.3551863947672844
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,142,1690309256988348117,1690309257340338117,351,561.049,977.041,-0.30051226389285673,-33.750944341642786
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,143,1690309257640293117,1690309259036269117,1395,338.312,480.938,-17.008676980539683,3.5208006017604423
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,144,1690309259060286117,1690309260648345117,1588,379.317,517.103,-13.90851414459457,0.8485604698502176
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,145,1690309260840279117,1690309264272292117,3432,350.512,521.018,-16.070742700958057,0.5559738510356936
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,146,1690309264496381117,1690309265120332117,623,346.087,523.968,-16.402715020572725,0.3372356242926438
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,147,1690309265340248117,1690309266816262117,1476,344.599,516.961,-16.51556899876222,0.856015024805124
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,148,1690309266992278117,1690309267512327117,520,347.985,511.797,-16.26268751836485,1.238870953836056
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,149,1690309267696320117,1690309269540406117,1844,345.726,513.742,-16.431715823790313,1.0944939186908291
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,150,1690309269716277117,1690309271588345117,1872,347.39,511.533,-16.307431174757266,1.2583296340835934
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,151,1690309271796322117,1690309273000314117,1203,350.441,511.442,-16.078333947428252,1.2655086299957563
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,152,1690309273208331117,1690309274752277117,1543,336.213,509.437,-17.147736354325605,1.411724486761044
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,153,1690309274900288117,1690309276752348117,1852,332.206,508.791,-17.448996980256375,1.4588344589326732
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,154,1690309276788297117,1690309277020363117,232,276.433,548.948,-21.641410465110837,-1.4968360432410062
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,155,1690309277136300117,1690309278432297117,1295,281.636,555.65,-21.25380444665731,-1.9900204079166908
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,156,1690309278600322117,1690309278692282117,91,250.472,581.8,-23.62750392791466,-3.888089623243647
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,157,1690309278720506117,1690309278908366117,187,290.653,539.1,-20.568499070576355,-0.7767335665532717
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,158,1690309278940309117,1690309279992237117,1051,324.622,505.39,-18.020364379173085,1.7086407847867786
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,159,1690309280152263117,1690309281388304117,1236,328.453,501.347,-17.734599704228337,2.008210329583336
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,160,1690309281612277117,1690309284976297117,3364,332.348,507.539,-17.43888333749383,1.5514123541715732
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,161,1690309285168276117,1690309286892243117,1723,339.556,500.363,-16.900834328182185,2.083798801364062
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,162,1690309287064305117,1690309288380327117,1316,332.941,517.187,-17.391149829372495,0.8381340966535702
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,163,1690309288628326117,1690309288800252117,171,316.628,512.655,-18.618050230055015,1.1708259623152615
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,164,1690309289036296117,1690309289952334117,916,315.255,523.809,-18.718624204505694,0.3479432940260847
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,165,1690309290092335117,1690309291176265117,1083,332.001,535.229,-17.460732160607098,-0.49571928896215894
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,166,1690309291356277117,1690309291588293117,232,274.128,511.083,-21.814019943832395,1.279182573316323
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,167,1690309291780318117,1690309291864301117,83,695.371,1025.023,11.546067902073297,-37.22343119710984
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,168,1690309292068270117,1690309292580485117,512,657.79,834.452,7.399932105025792,-22.91209271962266
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,169,1690309292608311117,1690309292776282117,167,656.827,786.663,7.202272326700966,-19.330669194481192
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,170,1690309293096266117,1690309293376336117,280,292.756,508.534,-20.41408960828626,1.470055047679516
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,171,1690309293732700117,1690309293836479117,103,650.715,905.694,7.057854221840311,-28.27769665642025
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,172,1690309293868263117,1690309294668322117,800,671.179,794.487,8.3433376687946,-19.90022362549796
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,173,1690309294908266117,1690309295044268117,136,307.383,457.45,-19.36621100000576,5.236863434019107
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,174,1690309295116282117,1690309295224288117,108,274.13,553.127,-21.816953082516314,-1.802534672989872
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,175,1690309295252279117,1690309295732409117,480,432.035,576.645,-9.962627211683136,-3.5956993054773116
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,176,1690309295781894117,1690309295912331117,130,375.244,508.899,-14.216489126287069,1.4578970503572675
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,177,1690309296340356117,1690309296616310117,275,311.969,490.091,-18.981595140456257,2.8337397209683033
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,178,1690309296648301117,1690309296952331117,304,280.559,530.208,-21.32632509217706,-0.12286316983297167
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,179,1690309297004301117,1690309297496262117,491,210.218,604.045,-26.71013967464283,-5.470298508394603
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,180,1690309297720307117,1690309298180540117,460,334.982,488.141,-17.252820611542617,2.986539966088163
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,181,1690309298396317117,1690309299960293117,1563,331.643,533.363,-17.487388393641638,-0.35777343087764446
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,182,1690309300196313117,1690309300676454117,480,328.032,530.551,-17.75846330634877,-0.14975908900898513
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,183,1690309300696422117,1690309301488304117,791,318.321,564.307,-18.500931270182484,-2.6401465979999332
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,184,1690309301720292117,1690309301792321117,72,342.823,516.978,-16.648974030085437,0.8545672690456426
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,185,1690309301848494117,1690309303192312117,1343,317.991,672.872,-18.733058532832192,-10.648084147507339
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,186,1690309303352306117,1690309303500281117,147,371.916,477.275,-14.48505222853221,3.8067521152164447
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,187,1690309303528401117,1690309304028225117,499,352.21,427.711,-16.036189002977014,7.471907613867131
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,188,1690309304096291117,1690309304396278117,299,332.68,631.65,-17.51380194291743,-7.6232265017130665
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,189,1690309304540307117,1690309304816297117,275,311.644,479.885,-19.015755575634962,3.5859810599957997
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,190,1690309304840252117,1690309305536267117,696,338.962,480.318,-16.96034581508056,3.5669232814649705
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,191,1690309305728299117,1690309306376281117,647,325.548,502.067,-17.952513221126363,1.9542575126242026
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,192,1690309306604290117,1690309307800352117,1196,350.621,502.757,-16.06826082622772,1.9091836115093934
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,193,1690309307900315117,1690309308308324117,408,843.555,609.936,21.026227281387495,-5.976807901518039
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,194,1690309308516326117,1690309308656291117,139,533.786,587.632,-2.315362815688491,-4.438224839831473
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,195,1690309308876286117,1690309309412312117,536,301.541,428.66,-19.86269660828272,7.35185639157138
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,196,1690309309560271117,1690309309808330117,248,308.051,340.117,-19.661382496074477,13.883421848477774
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,197,1690309309836300117,1690309309972269117,135,384.705,337.714,-13.791679396007332,14.194264654427341
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,198,1690309310372282117,1690309310808290117,436,708.289,482.492,10.803599277027327,3.4349885062747716
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,199,1690309311100301117,1690309311160330117,60,669.858,545.051,7.906611295000289,-1.2381060910650983
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,200,1690309311228331117,1690309311428287117,199,569.309,501.928,0.3565250715264157,1.9957464854668658
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,201,1690309311680332117,1690309312048326117,367,656.224,529.717,6.881949003528573,-0.09053567715767169
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,202,1690309312088316117,1690309312564312117,475,706.659,587.232,10.688435019204741,-4.382984734552462
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,203,1690309312776355117,1690309312940404117,164,698.083,567.917,10.032801492854027,-2.9434365323249656
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,204,1690309313140280117,1690309313380296117,240,681.496,490.775,8.786344602237364,2.8222445996983896
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,205,1690309313428356117,1690309313588276117,159,631.232,558.535,5.008142172045033,-2.251848793152622
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,206,1690309313620295117,1690309315416268117,1795,643.777,626.19,5.979426222647369,-7.3203688413798975
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,207,1690309315596291117,1690309317472282117,1875,653.286,540.056,6.661844886749567,-0.8651624757291144
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,208,1690309317668315117,1690309318276331117,608,675.687,468.772,8.360207992058394,4.469662845949279
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,209,1690309318480280117,1690309319188275117,707,661.273,479.197,7.271203041912056,3.692750400020864
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,210,1690309319420285117,1690309320092298117,672,619.434,496.283,4.122379278836649,2.4175681330574785
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,211,1690309320300341117,1690309320708311117,407,546.97,514.167,-1.321120918729741,1.0765850687349081
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,212,1690309320920286117,1690309321752277117,831,510.66,562.289,-4.049688882013031,-2.5344849497824837
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,213,1690309321952331117,1690309322652292117,699,592.578,521.781,2.103583828932106,0.5048423911950001
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,214,1690309322820295117,1690309324276335117,1456,508.77,518.584,-4.189329268501497,0.7444056770480137
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,215,1690309324448374117,1690309325552317117,1103,514.792,521.72,-3.737085368743723,0.5092080057039222
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,216,1690309325748381117,1690309325912290117,163,522.129,534.618,-3.1861517643469717,-0.4587237367944845
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,217,1690309325952290117,1690309327168271117,1215,513.886,586.595,-3.8121134033546635,-4.358318829633808
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,218,1690309327208384117,1690309327388273117,179,511.921,506.904,-3.953573870749388,1.6208091184516362
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,219,1690309327536267117,1690309328732368117,1196,509.207,486.533,-4.160523415483863,3.1490664540003053
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,220,1690309328912400117,1690309329972295117,1059,479.573,487.931,-6.387238934062059,3.040589772134306
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,221,1690309330152311117,1690309332636338117,2484,460.528,516.787,-7.811624668861471,0.8774529938003623
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,222,1690309332816276117,1690309334132342117,1316,473.581,520.772,-6.831237883228013,0.5794979729435193
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,223,1690309334328325117,1690309336188273117,1859,460.269,510.307,-7.831914737991832,1.3624715427242953
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,224,1690309336420308117,1690309339244218117,2823,456.699,500.682,-8.10204138579025,2.0824886791789683
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,225,1690309339420271117,1690309340832284117,1412,445.991,504.587,-8.905279646144393,1.7890252509481082
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,226,1690309340888348117,1690309342096296117,1207,596.767,493.485,2.4198077484533718,2.628982801038189
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,227,1690309342148288117,1690309343876306117,1728,442.721,512.698,-9.149107502932114,1.1822254759173223
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,228,1690309344048319117,1690309346056284117,2007,420.577,516.24,-10.811061306625648,0.9160020378293131
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,229,1690309346256363117,1690309346820453117,564,404.316,520.514,-12.03122265212564,0.5961944649405974
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,230,1690309347044402117,1690309347916288117,871,404.376,499.266,-12.032227496330346,2.1799582494472687
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,231,1690309348188315117,1690309349756314117,1567,408.116,526.33,-11.745463338973945,0.16281220862070053
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,232,1690309349988264117,1690309353180289117,3192,412.93,536.07,-11.384357947805059,-0.5636844764004036
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,233,1690309353360292117,1690309357292290117,3931,423.844,531.899,-10.564854865175972,-0.2528746950437266
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,234,1690309357460288117,1690309358872283117,1411,480.19,520.109,-6.335079815370873,0.6293778118193858
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,235,1690309359036268117,1690309362104386117,3068,484.145,519.424,-6.038199406232717,0.6808296636628388
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,236,1690309362340350117,1690309365028307117,2687,491.076,515.792,-5.518119181556931,0.9532892355321547
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,237,1690309365220327117,1690309366636323117,1415,485.873,516.682,-5.9086590054975545,0.8864079260465857
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,238,1690309367000310117,1690309368772291117,1771,384.595,558.423,-13.517761508278591,-2.2246558853788168
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,239,1690309368988283117,1690309370096493117,1108,422.734,544.509,-10.649560542327958,-1.1941568514977665
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,240,1690309370304299117,1690309373576268117,3271,447.121,542.508,-8.818326133528497,-1.0468728301611536
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,241,1690309373784275117,1690309375036283117,1252,442.427,540.326,-9.170441656660083,-0.8834092832505208
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,242,1690309375252383117,1690309375752297117,499,441.88,547.48,-9.212632980606012,-1.4181609404996398
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,243,1690309375788363117,1690309376536284117,747,526.176,567.864,-2.8846739482860455,-2.9539897938378785
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,244,1690309376868254117,1690309377992325117,1124,430.318,539.225,-10.079370404303573,-0.8003034161602912
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,245,1690309378188307117,1690309378808287117,619,412.559,550.408,-11.414858518219797,-1.6330565891756286
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,246,1690309379064273117,1690309381472349117,2408,409.501,542.408,-11.642644556134462,-1.0360738200890585
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,247,1690309381676293117,1690309383208255117,1531,415.41,533.41,-11.19798986624533,-0.3653578274776238
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,248,1690309383448271117,1690309385136371117,1688,413.688,537.633,-11.32761982420723,-0.6803206296489923
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,249,1690309385300319117,1690309387708302117,2407,419.572,523.339,-10.885633302944253,0.38606167313484296
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,250,1690309387900315117,1690309389928267117,2027,414.427,519.161,-11.272324114415381,0.6976289724616849
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,251,1690309390140300117,1690309391840323117,1700,415.164,534.014,-11.216546434253454,-0.41045122572840786
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,252,1690309392036363117,1690309394112301117,2075,413.898,538.452,-11.311959920854363,-0.7414545807855346
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,253,1690309394312296117,1690309396276301117,1964,410.801,534.332,-11.544051331939068,-0.4339811340261974
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,254,1690309396460530117,1690309396532266117,71,392.94,561.238,-12.892234509019092,-2.4361152314423187
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,255,1690309396560361117,1690309397160321117,599,470.573,545.844,-7.05791816404313,-1.2983637153502434
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,256,1690309397196362117,1690309397964449117,768,404.638,520.942,-12.006978607527152,0.5643660143036311
